"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/ScifiJungle/Materials/MMaterials/M_Ground.M_Ground","0","39","39","42","126","Compiling M_Ground: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'AllowAlphaChannel2-1'=False, StaticSwitch'HeightTextureBlend?2-1'=True, StaticSwitch'SimpleWaterRoughness?2-1'=False, StaticSwitch'TopLayerAdvancedVersion2-1'=False, StaticSwitch'TopLayerColorTint?2-1'=True, StaticSwitch'UseAlbedo1Tint2-1'=True, StaticSwitch'UseAlbedo2Tint2-1'=True, StaticSwitch'UseAOTexture1?2-1'=True, StaticSwitch'UseAOTexture2?2-1'=True, StaticSwitch'UseCaustics?2-1'=False, StaticSwitch'UseDirt?2-1'=False, StaticSwitch'UseDistanceBlend2-1'=True, StaticSwitch'UseHeightBasedDirt2-1'=False, StaticSwitch'UseHeightBasedMask2-1'=True, StaticSwitch'UseInstancedMode?2-1'=False, StaticSwitch'UseMacroDetails?2-1'=True, StaticSwitch'UseNormalTexture1?2-1'=True, StaticSwitch'UseNormalTexture2?2-1'=True, StaticSwitch'UseRoughnessTexture1?2-1'=True, StaticSwitch'UseRoughnessTexture2?2-1'=True, StaticSwitch'UseRVT?2-1'=True, StaticSwitch'UseScaleIndependentTiling?2-1'=False, StaticSwitch'UseSecondLayer?2-1'=True, StaticSwitch'UseShallowColor?2-1'=False, StaticSwitch'UseSimpleDistance?2-1'=False, StaticSwitch'UseStaticDrops2-1'=False, StaticSwitch'UseTextureOverlay?2-1'=False, StaticSwitch'UseTilingSkew?2-1'=False, StaticSwitch'UseTriplanarMapping2-1'=False, StaticSwitch'UseUnique2Textures?2-1'=True, StaticSwitch'UseVertexAlphaDirtSubstract?2-1'=False, StaticSwitch'UseVertexAlphaWaterSubstract?2-1'=False, StaticSwitch'UseVertexPaintedDirt?2-1'=False, StaticSwitch'UseVerticalDrops2-1'=False, StaticSwitch'UseVirtualTexturing?2-1'=True, StaticSwitch'UseWater?2-1'=False, StaticSwitch'UseWear2-1'=False, StaticSwitch'UseWearNormal2-1'=False, StaticSwitch'UseWetness?2-1'=True, StaticSwitch'UseWorldUVs2-1'=False, StaticMask'BlendMaskChannel2-1'=G, StaticMask'DirtMaskChannel2-1'=A, StaticMask'MacroMapChannel2-1'=G, StaticMask'WaterMaskChannel2-1'=A"
"/Game/ScifiJungle/Materials/MMaterials/M_Ground.M_Ground","0","39","39","42","126","Compiling M_Ground: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'AllowAlphaChannel2-1'=False, StaticSwitch'HeightTextureBlend?2-1'=True, StaticSwitch'SimpleWaterRoughness?2-1'=False, StaticSwitch'TopLayerAdvancedVersion2-1'=False, StaticSwitch'TopLayerColorTint?2-1'=True, StaticSwitch'UseAlbedo1Tint2-1'=False, StaticSwitch'UseAlbedo2Tint2-1'=False, StaticSwitch'UseAOTexture1?2-1'=True, StaticSwitch'UseAOTexture2?2-1'=True, StaticSwitch'UseCaustics?2-1'=False, StaticSwitch'UseDirt?2-1'=False, StaticSwitch'UseDistanceBlend2-1'=True, StaticSwitch'UseHeightBasedDirt2-1'=False, StaticSwitch'UseHeightBasedMask2-1'=True, StaticSwitch'UseInstancedMode?2-1'=False, StaticSwitch'UseMacroDetails?2-1'=False, StaticSwitch'UseNormalTexture1?2-1'=True, StaticSwitch'UseNormalTexture2?2-1'=True, StaticSwitch'UseRoughnessTexture1?2-1'=False, StaticSwitch'UseRoughnessTexture2?2-1'=True, StaticSwitch'UseRVT?2-1'=True, StaticSwitch'UseScaleIndependentTiling?2-1'=False, StaticSwitch'UseSecondLayer?2-1'=False, StaticSwitch'UseShallowColor?2-1'=False, StaticSwitch'UseSimpleDistance?2-1'=False, StaticSwitch'UseStaticDrops2-1'=False, StaticSwitch'UseTextureOverlay?2-1'=False, StaticSwitch'UseTilingSkew?2-1'=False, StaticSwitch'UseTriplanarMapping2-1'=False, StaticSwitch'UseUnique2Textures?2-1'=True, StaticSwitch'UseVertexAlphaDirtSubstract?2-1'=False, StaticSwitch'UseVertexAlphaWaterSubstract?2-1'=False, StaticSwitch'UseVertexPaintedDirt?2-1'=False, StaticSwitch'UseVerticalDrops2-1'=False, StaticSwitch'UseVirtualTexturing?2-1'=True, StaticSwitch'UseWater?2-1'=False, StaticSwitch'UseWear2-1'=False, StaticSwitch'UseWearNormal2-1'=False, StaticSwitch'UseWetness?2-1'=True, StaticSwitch'UseWorldUVs2-1'=False, StaticMask'BlendMaskChannel2-1'=G, StaticMask'DirtMaskChannel2-1'=A, StaticMask'MacroMapChannel2-1'=R, StaticMask'WaterMaskChannel2-1'=A"
"/Game/ControlRig/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","8","0","10","10","Compiling M_Mannequin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'UseLogo2-1'=False"
"/Game/ControlRig/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","8","0","10","10","Compiling M_Mannequin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'UseLogo2-1'=True"
"/Game/ParagonMinions/Characters/Minions/Down_Minions/Materials/Ranged/M_Minion_Ranged.M_Minion_Ranged","0","36","36","42","126","Compiling M_Minion_Ranged: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithMorphTargets}, StaticSwitch'Enemy2-1'=False, StaticSwitch'Luminance from Linear2-1'=False"
"/Game/ParagonMinions/Characters/Buff/Buff_White/Materials/M_Buff_White.M_Buff_White","0","24","48","28","140","Compiling M_Buff_White: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","25","0","25","25","Compiling DefaultLightFunctionMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","6","0","7","7","Compiling PhAT_JointLimitMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/ControlRig/M_Manip.M_Manip","0","6","0","7","7","Compiling M_Manip: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","0","6","6","Compiling FlattenMaterial_WS_Normal_VT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}, StaticSwitch'PackMetallic2-1'=False, StaticSwitch'PackRoughness2-1'=False, StaticSwitch'PackSpecular2-1'=False, StaticSwitch'UseAmbientOcclusion2-1'=False, StaticSwitch'UseBaseColor2-1'=False, StaticSwitch'UseCustomUV2-1'=False, StaticSwitch'UseEmissiveColor2-1'=False, StaticSwitch'UseEmissiveHDR2-1'=False, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseOpacity2-1'=False, StaticSwitch'UseOpacityMask2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseSpecular2-1'=False, StaticSwitch'UseUV12-1'=False, StaticSwitch'UseUV22-1'=False, StaticSwitch'UseUV32-1'=False, StaticSwitch'UseUV42-1'=False, StaticSwitch'UseUV52-1'=False, StaticSwitch'UseUV62-1'=False"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","0","6","6","Compiling FlattenMaterial_VT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}, StaticSwitch'PackMetallic2-1'=False, StaticSwitch'PackRoughness2-1'=False, StaticSwitch'PackSpecular2-1'=False, StaticSwitch'UseAmbientOcclusion2-1'=False, StaticSwitch'UseBaseColor2-1'=False, StaticSwitch'UseCustomUV2-1'=False, StaticSwitch'UseEmissiveColor2-1'=False, StaticSwitch'UseEmissiveHDR2-1'=False, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseOpacity2-1'=False, StaticSwitch'UseOpacityMask2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseSpecular2-1'=False, StaticSwitch'UseUV12-1'=False, StaticSwitch'UseUV22-1'=False, StaticSwitch'UseUV32-1'=False, StaticSwitch'UseUV42-1'=False, StaticSwitch'UseUV52-1'=False, StaticSwitch'UseUV62-1'=False"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","0","9","9","Compiling FlattenMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithSplineMeshes,bUsedWithNanite}, StaticSwitch'PackMetallic2-1'=False, StaticSwitch'PackRoughness2-1'=False, StaticSwitch'PackSpecular2-1'=False, StaticSwitch'UseAmbientOcclusion2-1'=False, StaticSwitch'UseBaseColor2-1'=False, StaticSwitch'UseCustomUV2-1'=False, StaticSwitch'UseEmissiveColor2-1'=False, StaticSwitch'UseEmissiveHDR2-1'=False, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseOpacity2-1'=False, StaticSwitch'UseOpacityMask2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseSpecular2-1'=False, StaticSwitch'UseUV12-1'=False, StaticSwitch'UseUV22-1'=False, StaticSwitch'UseUV32-1'=False, StaticSwitch'UseUV42-1'=False, StaticSwitch'UseUV52-1'=False, StaticSwitch'UseUV62-1'=False"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","6","0","6","6","Compiling M_InvalidLightmapSettings: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","10","0","10","10","Compiling EmissiveMeshMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraMeshParticles}"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","0","2","2","Compiling TransformGizmoMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","7","0","7","7","Compiling M_VolumeRenderSphereTracePP: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ScifiJungle/Materials/MMaterials/M_Tree_Trunk.M_Tree_Trunk","0","28","56","32","160","Compiling M_Tree_Trunk: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 2's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 4's Rotation2-1'=True, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 4's Rotation2-1'=True, StaticSwitch'AllowWaterDrops2-1'=False, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Animate Level 1 Normals2-1'=False, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 2 Normals2-1'=False, StaticSwitch'Animate Level 32-1'=True, StaticSwitch'Animate Level 3 Normals2-1'=False, StaticSwitch'Animate Level 42-1'=True, StaticSwitch'Animate Level 4 Normals2-1'=False, StaticSwitch'BacksideSpecular2-1'=False, StaticSwitch'BlockLayer2?2-1'=True, StaticSwitch'CharacterAffectFoliage?2-1'=False, StaticSwitch'ExportAlphaChannel2-1'=False, StaticSwitch'Expose Previous Frame Time2-1'=False, StaticSwitch'KeepTiling2-1'=False, StaticSwitch'Layer1OverrideColor?2-1'=False, StaticSwitch'Layer2OverrideColor?2-1'=True, StaticSwitch'Manually Control Pivot Painter 2 Foliage Animation Time2-1'=False, StaticSwitch'SimpleMode2-1'=True, StaticSwitch'TopLayerAdvancedVersion2-1'=False, StaticSwitch'TopLayerColorTint?2-1'=True, StaticSwitch'UseAdvancedWind?2-1'=True, StaticSwitch'UseAlbedoT2-1'=False, StaticSwitch'UseDistanceBlend2-1'=True, StaticSwitch'UseDust?2-1'=True, StaticSwitch'UseGroundDustLayer?2-1'=False, StaticSwitch'UseLayer2-1'=True, StaticSwitch'UseMacroNormal?2-1'=True, StaticSwitch'UseMoss? (GREEN)2-1'=False, StaticSwitch'UseNormalT2-1'=True, StaticSwitch'UseObjectSpaceDustGradient?2-1'=False, StaticSwitch'UsePivotPainterInteraction?2-1'=False, StaticSwitch'UseRandomInstanceColor?2-1'=False, StaticSwitch'UseRVT?2-1'=True, StaticSwitch'UseScaleIndependentTiling?2-1'=False, StaticSwitch'UseStaticDrops2-1'=False, StaticSwitch'UseTilingSkew?2-1'=True, StaticSwitch'UseTopDownDust?2-1'=True, StaticSwitch'UseTopLayerHeightBlend2-1'=True, StaticSwitch'UseTopMask2-1'=False, StaticSwitch'UseTriplanarMapping2-1'=False, StaticSwitch'UseVAlphaMask?2-1'=True, StaticSwitch'UseVertexAMask?2-1'=True, StaticSwitch'UseVerticalDrops2-1'=False, StaticSwitch'UseWetness?2-1'=True, StaticSwitch'UseWorldSpaceMask?2-1'=False, StaticMask'DustMaskChannel2-1'=B, StaticMask'SurfaceLayertMaskChannel2-1'=R, StaticMask'TopDownBlendMaskChannel2-1'=G"
"/Game/ScifiJungle/Materials/MMaterials/M_Tree_Trunk.M_Tree_Trunk","0","28","56","32","160","Compiling M_Tree_Trunk: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 2's Rotation2-1'=False, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 3's Rotation2-1'=False, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 4's Rotation2-1'=False, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 3's Rotation2-1'=False, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 4's Rotation2-1'=False, StaticSwitch'AllowWaterDrops2-1'=False, StaticSwitch'Animate Level 12-1'=False, StaticSwitch'Animate Level 1 Normals2-1'=False, StaticSwitch'Animate Level 22-1'=False, StaticSwitch'Animate Level 2 Normals2-1'=False, StaticSwitch'Animate Level 32-1'=False, StaticSwitch'Animate Level 3 Normals2-1'=False, StaticSwitch'Animate Level 42-1'=False, StaticSwitch'Animate Level 4 Normals2-1'=False, StaticSwitch'BacksideSpecular2-1'=False, StaticSwitch'BlockLayer2?2-1'=False, StaticSwitch'CharacterAffectFoliage?2-1'=False, StaticSwitch'ExportAlphaChannel2-1'=False, StaticSwitch'Expose Previous Frame Time2-1'=False, StaticSwitch'KeepTiling2-1'=False, StaticSwitch'Layer1OverrideColor?2-1'=False, StaticSwitch'Layer2OverrideColor?2-1'=False, StaticSwitch'Manually Control Pivot Painter 2 Foliage Animation Time2-1'=False, StaticSwitch'SimpleMode2-1'=True, StaticSwitch'TopLayerAdvancedVersion2-1'=False, StaticSwitch'TopLayerColorTint?2-1'=True, StaticSwitch'UseAdvancedWind?2-1'=False, StaticSwitch'UseAlbedoT2-1'=False, StaticSwitch'UseDistanceBlend2-1'=True, StaticSwitch'UseDust?2-1'=False, StaticSwitch'UseGroundDustLayer?2-1'=False, StaticSwitch'UseLayer2-1'=False, StaticSwitch'UseMacroNormal?2-1'=False, StaticSwitch'UseMoss? (GREEN)2-1'=False, StaticSwitch'UseNormalT2-1'=True, StaticSwitch'UseObjectSpaceDustGradient?2-1'=False, StaticSwitch'UsePivotPainterInteraction?2-1'=False, StaticSwitch'UseRandomInstanceColor?2-1'=False, StaticSwitch'UseRVT?2-1'=True, StaticSwitch'UseScaleIndependentTiling?2-1'=False, StaticSwitch'UseStaticDrops2-1'=False, StaticSwitch'UseTilingSkew?2-1'=False, StaticSwitch'UseTopDownDust?2-1'=True, StaticSwitch'UseTopLayerHeightBlend2-1'=True, StaticSwitch'UseTopMask2-1'=False, StaticSwitch'UseTriplanarMapping2-1'=False, StaticSwitch'UseVAlphaMask?2-1'=True, StaticSwitch'UseVertexAMask?2-1'=False, StaticSwitch'UseVerticalDrops2-1'=False, StaticSwitch'UseWetness?2-1'=True, StaticSwitch'UseWorldSpaceMask?2-1'=False, StaticMask'DustMaskChannel2-1'=B, StaticMask'SurfaceLayertMaskChannel2-1'=B, StaticMask'TopDownBlendMaskChannel2-1'=B"
"/Game/ScifiJungle/Materials/MMaterials/M_Foliage.M_Foliage","0","42","84","48","240","Compiling M_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 2's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 4's Rotation2-1'=True, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 4's Rotation2-1'=True, StaticSwitch'AllowDeadState?2-1'=False, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Animate Level 1 Normals2-1'=False, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 2 Normals2-1'=False, StaticSwitch'Animate Level 32-1'=False, StaticSwitch'Animate Level 3 Normals2-1'=False, StaticSwitch'Animate Level 42-1'=False, StaticSwitch'Animate Level 4 Normals2-1'=False, StaticSwitch'BacksideSpecular2-1'=False, StaticSwitch'CharacterAffectFoliage?2-1'=True, StaticSwitch'EnableBaseColorControl2-1'=True, StaticSwitch'ExportAlphaChannel2-1'=False, StaticSwitch'Expose Previous Frame Time2-1'=False, StaticSwitch'KeepTiling2-1'=False, StaticSwitch'Manually Control Pivot Painter 2 Foliage Animation Time2-1'=False, StaticSwitch'MaskDeadness(VColorGreen)?2-1'=True, StaticSwitch'RandomInstanceDeadness?2-1'=False, StaticSwitch'SimpleColorTint2-1'=False, StaticSwitch'SimpleMode2-1'=True, StaticSwitch'TopLayerAdvancedVersion2-1'=False, StaticSwitch'TopLayerColorTint?2-1'=True, StaticSwitch'TwoSidedSignNormal?2-1'=False, StaticSwitch'UseAdvancedWind?2-1'=True, StaticSwitch'UseAlbedoT2-1'=False, StaticSwitch'UseBlinking?2-1'=False, StaticSwitch'UseColorTint?2-1'=False, StaticSwitch'UseDetailNormal?2-1'=False, StaticSwitch'UseDistanceBlend2-1'=True, StaticSwitch'UseDust?2-1'=False, StaticSwitch'UseEmissive?2-1'=False, StaticSwitch'UseLayer2-1'=False, StaticSwitch'UseNormalT2-1'=True, StaticSwitch'UsePanning?2-1'=False, StaticSwitch'UsePerInstanceIntensity?2-1'=False, StaticSwitch'UsePivotPainterInteraction?2-1'=True, StaticSwitch'UseRandomInstanceColor?2-1'=True, StaticSwitch'UseRoughnessT2-1'=True, StaticSwitch'UseRVT?2-1'=True, StaticSwitch'UseScaleIndependentTiling?2-1'=False, StaticSwitch'UseSimpleWind?2-1'=True, StaticSwitch'UseSSSMask?2-1'=True, StaticSwitch'UseStaticDrops2-1'=False, StaticSwitch'UseTilingSkew?2-1'=False, StaticSwitch'UseTopDownDust?2-1'=True, StaticSwitch'UseTopLayerHeightBlend2-1'=True, StaticSwitch'UseTriplanarMapping2-1'=False, StaticSwitch'UseVertexPaintedAO? (BLUE)2-1'=False, StaticSwitch'UseVertexPaintWindMask? (RED)2-1'=False, StaticSwitch'UseVerticalDrops2-1'=False, StaticSwitch'UseWetness?2-1'=True, StaticSwitch'UseWorldSpaceMask?2-1'=False, StaticMask'SurfaceLayertMaskChannel2-1'=R, StaticMask'TopDownBlendMaskChannel2-1'=B"
"/Game/ScifiJungle/Materials/MMaterials/M_Foliage.M_Foliage","0","42","84","48","240","Compiling M_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 2's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 1 Calculations To Affect Wind 4's Rotation2-1'=True, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 3's Rotation2-1'=True, StaticSwitch'Allow Wind 2 Calculations To Affect Wind 4's Rotation2-1'=True, StaticSwitch'AllowDeadState?2-1'=False, StaticSwitch'Animate Level 12-1'=True, StaticSwitch'Animate Level 1 Normals2-1'=False, StaticSwitch'Animate Level 22-1'=True, StaticSwitch'Animate Level 2 Normals2-1'=False, StaticSwitch'Animate Level 32-1'=False, StaticSwitch'Animate Level 3 Normals2-1'=False, StaticSwitch'Animate Level 42-1'=False, StaticSwitch'Animate Level 4 Normals2-1'=False, StaticSwitch'BacksideSpecular2-1'=False, StaticSwitch'CharacterAffectFoliage?2-1'=False, StaticSwitch'EnableBaseColorControl2-1'=True, StaticSwitch'ExportAlphaChannel2-1'=False, StaticSwitch'Expose Previous Frame Time2-1'=False, StaticSwitch'KeepTiling2-1'=False, StaticSwitch'Manually Control Pivot Painter 2 Foliage Animation Time2-1'=False, StaticSwitch'MaskDeadness(VColorGreen)?2-1'=True, StaticSwitch'RandomInstanceDeadness?2-1'=False, StaticSwitch'SimpleColorTint2-1'=True, StaticSwitch'SimpleMode2-1'=True, StaticSwitch'TopLayerAdvancedVersion2-1'=False, StaticSwitch'TopLayerColorTint?2-1'=True, StaticSwitch'TwoSidedSignNormal?2-1'=False, StaticSwitch'UseAdvancedWind?2-1'=False, StaticSwitch'UseAlbedoT2-1'=False, StaticSwitch'UseBlinking?2-1'=False, StaticSwitch'UseColorTint?2-1'=False, StaticSwitch'UseDetailNormal?2-1'=False, StaticSwitch'UseDistanceBlend2-1'=True, StaticSwitch'UseDust?2-1'=False, StaticSwitch'UseEmissive?2-1'=False, StaticSwitch'UseLayer2-1'=False, StaticSwitch'UseNormalT2-1'=True, StaticSwitch'UsePanning?2-1'=False, StaticSwitch'UsePerInstanceIntensity?2-1'=False, StaticSwitch'UsePivotPainterInteraction?2-1'=True, StaticSwitch'UseRandomInstanceColor?2-1'=True, StaticSwitch'UseRoughnessT2-1'=True, StaticSwitch'UseRVT?2-1'=True, StaticSwitch'UseScaleIndependentTiling?2-1'=False, StaticSwitch'UseSimpleWind?2-1'=False, StaticSwitch'UseSSSMask?2-1'=True, StaticSwitch'UseStaticDrops2-1'=False, StaticSwitch'UseTilingSkew?2-1'=False, StaticSwitch'UseTopDownDust?2-1'=True, StaticSwitch'UseTopLayerHeightBlend2-1'=True, StaticSwitch'UseTriplanarMapping2-1'=False, StaticSwitch'UseVertexPaintedAO? (BLUE)2-1'=False, StaticSwitch'UseVertexPaintWindMask? (RED)2-1'=False, StaticSwitch'UseVerticalDrops2-1'=False, StaticSwitch'UseWetness?2-1'=True, StaticSwitch'UseWorldSpaceMask?2-1'=False, StaticMask'SurfaceLayertMaskChannel2-1'=R, StaticMask'TopDownBlendMaskChannel2-1'=B"
